"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Decatur County, GA"	"13087"	2140	191620	1116.794	971.018
	"DeKalb County, GA"	"13089"	29727	5009568	593.404	700.816
	"Dodge County, GA"	"13091"	1583	148661	1064.839	963.793
	"Dooly County, GA"	"13093"	849	100113	848.042	758.574
	"Dougherty County, GA"	"13095"	6280	650579	965.294	924.914
	"Douglas County, GA"	"13097"	6189	957841	646.141	840.566
	"Early County, GA"	"13099"	953	74327	1282.172	1002.030
	"Echols County, GA"	"13101"	195	28213	691.171	822.713
	"Effingham County, GA"	"13103"	2700	383895	703.317	877.901
	"Elbert County, GA"	"13105"	1764	137280	1284.965	970.004
	"Emanuel County, GA"	"13107"	1923	159028	1209.221	1090.057
	"Evans County, GA"	"13109"	800	75942	1053.436	981.785
	"Fannin County, GA"	"13111"	2224	167598	1326.985	866.040
	"Fayette County, GA"	"13113"	5565	762245	730.080	651.396
	"Floyd County, GA"	"13115"	7226	673431	1073.013	919.378
	"Forsyth County, GA"	"13117"	6519	1378433	472.928	623.716
	"Franklin County, GA"	"13119"	1991	154746	1286.625	1003.964
	"Fulton County, GA"	"13121"	44069	6862463	642.175	742.528
	"Gilmer County, GA"	"13123"	1876	201347	931.725	715.867
	"Glascock County, GA"	"13125"	287	21534	1332.776	1043.610
	"Glynn County, GA"	"13127"	5663	572798	988.656	812.424
	"Gordon County, GA"	"13129"	3484	391855	889.104	929.212
	"Grady County, GA"	"13131"	1695	176356	961.124	843.214
	"Greene County, GA"	"13133"	1306	114641	1139.208	797.689
	"Gwinnett County, GA"	"13135"	26063	6012492	433.481	654.988
	"Habersham County, GA"	"13137"	2988	305134	979.242	817.121
	"Hall County, GA"	"13139"	9428	1316830	715.962	731.292
	"Hancock County, GA"	"13141"	645	62404	1033.588	787.093
	"Haralson County, GA"	"13143"	2438	200850	1213.841	1089.510
	"Harris County, GA"	"13145"	1677	229411	731.002	661.812
	"Hart County, GA"	"13147"	1970	177946	1107.077	811.230
	"Heard County, GA"	"13149"	849	81398	1043.023	937.087
	"Henry County, GA"	"13151"	9455	1484839	636.769	844.225
	"Houston County, GA"	"13153"	7295	1028885	709.020	799.983
	"Irwin County, GA"	"13155"	708	66015	1072.484	863.576
	"Jackson County, GA"	"13157"	3953	433202	912.507	968.965
	"Jasper County, GA"	"13159"	897	95737	936.942	880.094
	"Jeff Davis County, GA"	"13161"	1116	105046	1062.392	1067.020
	"Jefferson County, GA"	"13163"	1504	114651	1311.807	1068.856
	"Jenkins County, GA"	"13165"	710	61901	1146.993	981.067
	"Johnson County, GA"	"13167"	665	68481	971.072	840.777
	"Jones County, GA"	"13169"	1546	200235	772.093	717.213
	"Lamar County, GA"	"13171"	1412	127404	1108.285	992.484
	"Lanier County, GA"	"13173"	589	72374	813.828	904.069
	"Laurens County, GA"	"13175"	3755	335521	1119.155	936.433
	"Lee County, GA"	"13177"	1288	202420	636.301	810.005
	"Liberty County, GA"	"13179"	2242	448745	499.616	821.294
	"Lincoln County, GA"	"13181"	618	54469	1134.590	868.994
	"Long County, GA"	"13183"	636	115553	550.397	797.717
	"Lowndes County, GA"	"13185"	5838	789602	739.360	878.562
	"Lumpkin County, GA"	"13187"	1702	215555	789.590	784.738
	"McDuffie County, GA"	"13189"	1620	151176	1071.599	977.242
	"McIntosh County, GA"	"13191"	875	98459	888.695	655.486
	"Macon County, GA"	"13193"	1024	98291	1041.804	1007.917
	"Madison County, GA"	"13195"	2025	197597	1024.813	964.865
	"Marion County, GA"	"13197"	525	60921	861.772	764.786
	"Meriwether County, GA"	"13199"	1791	149576	1197.385	955.932
	"Miller County, GA"	"13201"	581	41905	1386.469	979.313
	"Mitchell County, GA"	"13205"	1606	160953	997.807	899.867
	"Monroe County, GA"	"13207"	1708	188130	907.883	760.806
	"Montgomery County, GA"	"13209"	575	63124	910.906	910.646
	"Morgan County, GA"	"13211"	1290	125663	1026.555	828.303
	"Murray County, GA"	"13213"	2478	276134	897.390	971.758
	"Muscogee County, GA"	"13215"	12959	1384180	936.222	951.996
	"Newton County, GA"	"13217"	5549	720870	769.764	877.394
	"Oconee County, GA"	"13219"	1505	241724	622.611	644.848
	"Oglethorpe County, GA"	"13221"	885	103216	857.425	733.638
	"Paulding County, GA"	"13223"	5334	1034666	515.529	747.415
	"Peach County, GA"	"13225"	2050	190451	1076.392	1121.231
	"Pickens County, GA"	"13227"	2149	208836	1029.037	831.756
	"Pierce County, GA"	"13229"	1399	132575	1055.252	954.309
	"Pike County, GA"	"13231"	1175	124892	940.813	920.869
	"Polk County, GA"	"13233"	3301	289490	1140.281	1074.247
	"Pulaski County, GA"	"13235"	789	81137	972.429	771.778
	"Putnam County, GA"	"13237"	1608	149154	1078.080	829.485
	"Quitman County, GA"	"13239"	185	16700	1107.784	723.253
	"Rabun County, GA"	"13241"	1407	114165	1232.427	799.966
	"Randolph County, GA"	"13243"	641	51484	1245.047	861.366
	"Richmond County, GA"	"13245"	13735	1411164	973.310	995.740
	"Rockdale County, GA"	"13247"	4387	609684	719.553	770.514
	"Schley County, GA"	"13249"	253	35538	711.914	690.256
	"Screven County, GA"	"13251"	1185	99693	1188.649	969.289
	"Seminole County, GA"	"13253"	873	61213	1426.168	1016.071
	"Spalding County, GA"	"13255"	4949	448645	1103.099	990.478
	"Stephens County, GA"	"13257"	2415	180526	1337.757	1091.892
	"Stewart County, GA"	"13259"	469	41178	1138.958	960.252
	"Sumter County, GA"	"13261"	2355	220648	1067.311	982.225
	"Talbot County, GA"	"13263"	543	45487	1193.748	950.801
	"Taliaferro County, GA"	"13265"	177	11728	1509.209	917.360
	"Tattnall County, GA"	"13267"	1641	177663	923.659	998.424
	"Taylor County, GA"	"13269"	694	59293	1170.459	938.497
	"Telfair County, GA"	"13271"	1054	114380	921.490	779.687
	"Terrell County, GA"	"13273"	728	63913	1139.048	931.276
	"Thomas County, GA"	"13275"	3556	314285	1131.457	913.955
	"Tift County, GA"	"13277"	2788	285225	977.474	933.516
	"Toombs County, GA"	"13279"	2164	190964	1133.198	1024.631
	"Towns County, GA"	"13281"	1162	76019	1528.565	796.985
	"Treutlen County, GA"	"13283"	495	47391	1044.502	926.559
	"Troup County, GA"	"13285"	4650	481566	965.600	913.342
	"Turner County, GA"	"13287"	770	58746	1310.728	1030.359
	"Twiggs County, GA"	"13289"	724	59611	1214.541	957.086
	"Union County, GA"	"13291"	2085	152686	1365.548	747.797
	"Upson County, GA"	"13293"	2436	186285	1307.674	1051.269
	"Walker County, GA"	"13295"	5713	478076	1194.998	1001.541
	"Walton County, GA"	"13297"	5592	604875	924.489	903.122
	"Ware County, GA"	"13299"	3085	250939	1229.382	995.619
	"Warren County, GA"	"13301"	548	39113	1401.069	1000.618
	"Washington County, GA"	"13303"	1508	145761	1034.570	872.984
	"Wayne County, GA"	"13305"	2202	210395	1046.603	1000.507
	"Webster County, GA"	"13307"	138	18998	726.392	544.744
	"Wheeler County, GA"	"13309"	439	55033	797.703	799.673
	"White County, GA"	"13311"	1852	194943	950.021	748.129
	"Whitfield County, GA"	"13313"	5710	724434	788.202	831.848
	"Wilcox County, GA"	"13315"	761	63046	1207.055	1006.859
	"Wilkes County, GA"	"13317"	1004	70502	1424.073	967.095
	"Wilkinson County, GA"	"13319"	824	65601	1256.078	1002.772
	"Worth County, GA"	"13321"	1444	149019	969.004	818.082
	"Hawaii County, HI"	"15001"	10650	1340896	794.245	628.137
	"Honolulu County, HI"	"15003"	51134	6859722	745.424	579.122
	"Kalawao County, HI"	"15005"	Suppressed	626	Suppressed	Suppressed
	"Kauai County, HI"	"15007"	3759	486977	771.905	582.458
	"Maui County, HI"	"15009"	7507	1122978	668.490	578.037
	"Ada County, ID"	"16001"	18726	2923207	640.598	663.783
	"Adams County, ID"	"16003"	245	27300	897.436	627.707
	"Bannock County, ID"	"16005"	4715	585047	805.918	834.475
	"Bear Lake County, ID"	"16007"	437	41661	1048.943	756.596
	"Benewah County, ID"	"16009"	845	63917	1322.027	1009.875
	"Bingham County, ID"	"16011"	2414	317783	759.638	792.089
	"Blaine County, ID"	"16013"	708	149915	472.268	485.978
	"Boise County, ID"	"16015"	362	48689	743.494	621.032
	"Bonner County, ID"	"16017"	2865	288840	991.899	727.932
	"Bonneville County, ID"	"16019"	5550	755151	734.952	774.302
	"Boundary County, ID"	"16021"	742	77415	958.471	717.688
	"Butte County, ID"	"16023"	191	18719	1020.354	769.797
	"Camas County, ID"	"16025"	41	7537	543.983	463.291
	"Canyon County, ID"	"16027"	9513	1395695	681.596	739.706
	"Caribou County, ID"	"16029"	460	47902	960.294	787.634
	"Cassia County, ID"	"16031"	1341	163268	821.349	773.834
	"Clark County, ID"	"16033"	51	6274	812.879	795.799
	"Clearwater County, ID"	"16035"	754	60185	1252.804	792.848
	"Custer County, ID"	"16037"	290	29604	979.597	675.381
	"Elmore County, ID"	"16039"	1275	183765	693.821	795.848
	"Franklin County, ID"	"16041"	671	90777	739.174	696.484
	"Fremont County, ID"	"16043"	743	90883	817.535	758.061
	"Gem County, ID"	"16045"	1408	117645	1196.821	814.065
	"Gooding County, ID"	"16047"	1010	106843	945.312	793.964
	"Idaho County, ID"	"16049"	1279	113780	1124.099	727.259
	"Jefferson County, ID"	"16051"	1042	188056	554.090	674.739
	"Jerome County, ID"	"16053"	1153	158695	726.551	800.817
	"Kootenai County, ID"	"16055"	8904	1018231	874.458	733.211
	"Latah County, ID"	"16057"	1584	267595	591.939	651.336
	"Lemhi County, ID"	"16059"	665	54557	1218.909	738.156
	"Lewis County, ID"	"16061"	276	26914	1025.489	615.304
	"Lincoln County, ID"	"16063"	270	36870	732.303	757.862
	"Madison County, ID"	"16065"	887	265665	333.879	679.768
	"Minidoka County, ID"	"16067"	1211	141953	853.099	709.060
	"Nez Perce County, ID"	"16069"	3530	278678	1266.695	855.018
	"Oneida County, ID"	"16071"	271	29799	909.426	633.731
	"Owyhee County, ID"	"16073"	642	79927	803.233	729.335
	"Payette County, ID"	"16075"	1410	159254	885.378	759.240
	"Power County, ID"	"16077"	444	53999	822.237	836.729
	"Shoshone County, ID"	"16079"	1274	88103	1446.035	981.406
	"Teton County, ID"	"16081"	272	72528	375.028	577.126
	"Twin Falls County, ID"	"16083"	5094	560590	908.685	802.232
	"Valley County, ID"	"16085"	497	69076	719.497	577.633
	"Washington County, ID"	"16087"	831	70673	1175.838	749.859
	"Adams County, IL"	"17001"	5498	469168	1171.862	777.278
	"Alexander County, IL"	"17003"	700	52401	1335.852	984.569
	"Bond County, IL"	"17005"	1221	121652	1003.683	769.873
	"Boone County, IL"	"17007"	2685	377386	711.473	714.401
	"Brown County, IL"	"17009"	382	48012	795.634	747.734
	"Bureau County, IL"	"17011"	2712	238749	1135.921	735.845
	"Calhoun County, IL"	"17013"	368	34959	1052.662	644.113
	"Carroll County, IL"	"17015"	1324	104341	1268.916	757.313
	"Cass County, IL"	"17017"	1035	92562	1118.169	861.905
	"Champaign County, IL"	"17019"	8611	1435352	599.923	656.831
	"Christian County, IL"	"17021"	2894	239444	1208.633	832.074
	"Clark County, IL"	"17023"	1417	112984	1254.160	875.219
	"Clay County, IL"	"17025"	1218	95123	1280.447	886.883
	"Clinton County, IL"	"17027"	2355	265058	888.485	696.658
	"Coles County, IL"	"17029"	3554	373325	951.986	803.224
	"Cook County, IL"	"17031"	278037	36571977	760.246	719.386
	"Crawford County, IL"	"17033"	1623	136894	1185.589	840.305
	"Cumberland County, IL"	"17035"	807	76640	1052.975	750.775
	"DeKalb County, IL"	"17037"	4823	733690	657.362	726.075
	"De Witt County, IL"	"17039"	1256	114750	1094.553	815.966
	"Douglas County, IL"	"17041"	1363	138898	981.296	744.793
	"DuPage County, IL"	"17043"	41882	6496071	644.728	599.122
	"Edgar County, IL"	"17045"	1671	126191	1324.183	872.568
	"Edwards County, IL"	"17047"	536	46369	1155.945	800.662
	"Effingham County, IL"	"17049"	2451	240259	1020.149	780.891
	"Fayette County, IL"	"17051"	1536	154049	997.085	751.273
	"Ford County, IL"	"17053"	1399	96896	1443.816	881.397
	"Franklin County, IL"	"17055"	3796	275849	1376.115	983.805
	"Fulton County, IL"	"17057"	3174	254270	1248.279	842.243
	"Gallatin County, IL"	"17059"	565	37730	1497.482	1020.563
	"Greene County, IL"	"17061"	1091	94657	1152.582	834.499
	"Grundy County, IL"	"17063"	2712	352105	770.225	786.319
	"Hamilton County, IL"	"17065"	753	58177	1294.326	834.395
	"Hancock County, IL"	"17067"	1398	131259	1065.070	650.678
	"Hardin County, IL"	"17069"	433	29328	1476.405	1010.452
	"Henderson County, IL"	"17071"	586	49340	1187.677	717.992
	"Henry County, IL"	"17073"	3733	349233	1068.914	756.109
	"Iroquois County, IL"	"17075"	2677	203300	1316.773	854.780
	"Jackson County, IL"	"17077"	3280	418377	783.982	767.433
	"Jasper County, IL"	"17079"	739	67387	1096.651	750.515
	"Jefferson County, IL"	"17081"	3073	270251	1137.091	855.246
	"Jersey County, IL"	"17083"	1762	158252	1113.414	838.339
	"Jo Daviess County, IL"	"17085"	1694	156456	1082.733	642.635
	"Johnson County, IL"	"17087"	843	88938	947.851	756.091
	"Kane County, IL"	"17089"	20929	3671538	570.034	632.773
	"Kankakee County, IL"	"17091"	7505	784569	956.576	818.875
	"Kendall County, IL"	"17093"	3707	838220	442.247	647.134
	"Knox County, IL"	"17095"	4810	364609	1319.221	875.547
	"Lake County, IL"	"17097"	30240	4926966	613.765	629.219
	"LaSalle County, IL"	"17099"	9159	785814	1165.543	825.209
	"Lawrence County, IL"	"17101"	1441	116127	1240.883	943.728
	"Lee County, IL"	"17103"	2497	244963	1019.338	754.798
	"Livingston County, IL"	"17105"	2967	265768	1116.387	814.576
	"Logan County, IL"	"17107"	2350	209189	1123.386	818.017
	"McDonough County, IL"	"17109"	2146	224404	956.311	771.175
	"McHenry County, IL"	"17111"	13835	2154888	642.029	706.317
	"McLean County, IL"	"17113"	7872	1206701	652.357	690.094
	"Macon County, IL"	"17115"	8544	763101	1119.642	809.864
	"Macoupin County, IL"	"17117"	3906	327969	1190.966	828.704
	"Madison County, IL"	"17119"	19261	1871377	1029.242	841.927
	"Marion County, IL"	"17121"	3650	271338	1345.186	949.532
	"Marshall County, IL"	"17123"	1136	85588	1327.289	825.893
	"Mason County, IL"	"17125"	1341	98832	1356.848	883.395
	"Massac County, IL"	"17127"	1488	105507	1410.333	940.728
	"Menard County, IL"	"17129"	872	88267	987.912	744.924
	"Mercer County, IL"	"17131"	1249	112727	1107.987	735.256
	"Monroe County, IL"	"17133"	1952	234782	831.410	650.028
	"Montgomery County, IL"	"17135"	2478	206435	1200.378	809.825
	"Morgan County, IL"	"17137"	2722	245463	1108.925	786.977
	"Moultrie County, IL"	"17139"	1341	104074	1288.506	828.311
	"Ogle County, IL"	"17141"	3441	366862	937.955	728.519
	"Peoria County, IL"	"17143"	12537	1307557	958.811	805.751
	"Perry County, IL"	"17145"	1686	153131	1101.018	847.760
	"Piatt County, IL"	"17147"	1183	115719	1022.304	746.948
	"Pike County, IL"	"17149"	1429	113247	1261.844	798.204
	"Pope County, IL"	"17151"	366	30083	1216.634	846.818
	"Pulaski County, IL"	"17153"	594	41225	1440.873	973.268
	"Putnam County, IL"	"17155"	392	40730	962.436	678.119
	"Randolph County, IL"	"17157"	2586	231025	1119.359	821.965
	"Richland County, IL"	"17159"	1435	112841	1271.701	799.068
	"Rock Island County, IL"	"17161"	10867	1026797	1058.340	774.282
	"St. Clair County, IL"	"17163"	17333	1868668	927.559	838.044
	"Saline County, IL"	"17165"	2511	173246	1449.384	1027.815
	"Sangamon County, IL"	"17167"	13088	1389933	941.628	773.080
	"Schuyler County, IL"	"17169"	607	51209	1185.339	785.555
	"Scott County, IL"	"17171"	425	36487	1164.798	817.070
	"Shelby County, IL"	"17173"	1661	154430	1075.568	699.867
	"Stark County, IL"	"17175"	568	40891	1389.059	817.827
	"Stephenson County, IL"	"17177"	3712	326781	1135.929	714.531
	"Tazewell County, IL"	"17179"	9772	948248	1030.532	782.057
	"Union County, IL"	"17181"	1559	122813	1269.410	892.748
	"Vermilion County, IL"	"17183"	6783	561311	1208.421	923.379
	"Wabash County, IL"	"17185"	1031	81756	1261.070	837.620
	"Warren County, IL"	"17187"	1282	123761	1035.868	743.715
	"Washington County, IL"	"17189"	1101	101056	1089.495	748.026
	"Wayne County, IL"	"17191"	1453	115959	1253.029	848.914
	"White County, IL"	"17193"	1562	101438	1539.857	929.967
	"Whiteside County, IL"	"17195"	4526	402780	1123.690	767.897
	"Will County, IL"	"17197"	28697	4786663	599.520	699.652
	"Williamson County, IL"	"17199"	5269	468611	1124.387	876.760
	"Winnebago County, IL"	"17201"	19715	2033487	969.517	805.665
	"Woodford County, IL"	"17203"	2620	273323	958.573	704.624
	"Adams County, IN"	"18001"	2186	242739	900.556	732.318
	"Allen County, IN"	"18003"	21270	2541854	836.791	791.627
	"Bartholomew County, IN"	"18005"	5085	556161	914.304	809.619
	"Benton County, IN"	"18007"	621	61309	1012.902	813.923
	"Blackford County, IN"	"18009"	1080	87191	1238.660	890.547
	"Boone County, IN"	"18011"	3516	423454	830.315	818.732
	"Brown County, IN"	"18013"	1055	105298	1001.918	751.275
	"Carroll County, IN"	"18015"	1262	140116	900.682	693.137
	"Cass County, IN"	"18017"	2741	269201	1018.198	803.225
	"Clark County, IN"	"18019"	7930	792355	1000.814	935.964
	"Clay County, IN"	"18021"	2091	186798	1119.391	901.997
	"Clinton County, IN"	"18023"	2549	230108	1107.741	871.000
	"Crawford County, IN"	"18025"	796	74334	1070.842	920.462
	"Daviess County, IN"	"18027"	2309	226701	1018.522	886.886
	"Dearborn County, IN"	"18029"	3208	348187	921.344	825.792
	"Decatur County, IN"	"18031"	1804	183646	982.325	820.378
	"De Kalb County, IN"	"18033"	2823	297031	950.406	837.357
	"Delaware County, IN"	"18035"	8568	819708	1045.250	881.948
	"Dubois County, IN"	"18037"	2801	295878	946.674	752.915
	"Elkhart County, IN"	"18039"	11500	1405908	817.977	765.005
	"Fayette County, IN"	"18041"	2227	166685	1336.053	1016.760
	"Floyd County, IN"	"18043"	5156	531041	970.923	865.572
	"Fountain County, IN"	"18045"	1440	118187	1218.408	869.354
	"Franklin County, IN"	"18047"	1447	160569	901.170	764.141
	"Fulton County, IN"	"18049"	1673	143848	1163.033	892.740
	"Gibson County, IN"	"18051"	2445	235315	1039.033	817.431
	"Grant County, IN"	"18053"	5671	481795	1177.057	916.741
	"Greene County, IN"	"18055"	2631	229159	1148.111	879.899
	"Hamilton County, IN"	"18057"	10148	2072260	489.707	612.152
	"Hancock County, IN"	"18059"	4350	501254	867.823	809.607
	"Harrison County, IN"	"18061"	2675	275700	970.258	842.436
	"Hendricks County, IN"	"18063"	7255	1072598	676.395	722.926
	"Henry County, IN"	"18065"	4015	343616	1168.455	890.262
	"Howard County, IN"	"18067"	6752	579267	1165.611	887.340
	"Huntington County, IN"	"18069"	2891	257849	1121.199	878.274
	"Jackson County, IN"	"18071"	3222	303678	1060.992	914.693
	"Jasper County, IN"	"18073"	2214	234117	945.681	831.949
	"Jay County, IN"	"18075"	1601	148605	1077.353	884.498
	"Jefferson County, IN"	"18077"	2569	227017	1131.633	948.531
	"Jennings County, IN"	"18079"	1986	196778	1009.259	987.202
	"Johnson County, IN"	"18081"	8624	1019189	846.163	804.420
	"Knox County, IN"	"18083"	3142	266625	1178.434	929.978
	"Kosciusko County, IN"	"18085"	4840	546542	885.568	795.108
	"Lagrange County, IN"	"18087"	1783	266382	669.340	720.462
	"Lake County, IN"	"18089"	33140	3440576	963.211	842.598
	"La Porte County, IN"	"18091"	8243	777711	1059.905	893.543
	"Lawrence County, IN"	"18093"	3832	320968	1193.888	909.249
	"Madison County, IN"	"18095"	10451	912789	1144.952	910.570
	"Marion County, IN"	"18097"	54324	6476439	838.794	878.818
	"Marshall County, IN"	"18099"	3154	328754	959.380	756.618
	"Martin County, IN"	"18101"	731	71686	1019.725	816.632
	"Miami County, IN"	"18103"	2547	253839	1003.392	851.966
	"Monroe County, IN"	"18105"	6218	994220	625.415	694.997
	"Montgomery County, IN"	"18107"	2717	267443	1015.917	804.927
	"Morgan County, IN"	"18109"	4540	486535	933.129	876.488
	"Newton County, IN"	"18111"	1101	98624	1116.361	861.795
	"Noble County, IN"	"18113"	3056	333230	917.084	829.882
	"Ohio County, IN"	"18115"	427	42171	1012.544	773.308
	"Orange County, IN"	"18117"	1569	137838	1138.293	922.279
	"Owen County, IN"	"18119"	1597	148336	1076.610	941.716
	"Parke County, IN"	"18121"	1109	119781	925.856	764.447
	"Perry County, IN"	"18123"	1438	135479	1061.419	814.737
	"Pike County, IN"	"18125"	1016	88671	1145.809	855.829
	"Porter County, IN"	"18127"	9641	1164674	827.785	760.823
	"Posey County, IN"	"18129"	1651	179243	921.096	764.293
	"Pulaski County, IN"	"18131"	1060	91412	1159.585	868.980
	"Putnam County, IN"	"18133"	2455	263774	930.721	822.542
