"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Dawson County, GA"	"13085"	753	107243	702.144	1002.468
	"Decatur County, GA"	"13087"	1814	167071	1085.766	1053.736
	"DeKalb County, GA"	"13089"	23697	4009904	590.962	801.091
	"Dodge County, GA"	"13091"	1289	119504	1078.625	1049.610
	"Dooly County, GA"	"13093"	713	74420	958.076	978.755
	"Dougherty County, GA"	"13095"	5201	571659	909.808	980.122
	"Douglas County, GA"	"13097"	3998	609241	656.226	983.661
	"Early County, GA"	"13099"	867	72135	1201.913	1001.977
	"Echols County, GA"	"13101"	132	22995	574.038	891.403
	"Effingham County, GA"	"13103"	1633	248979	655.879	950.962
	"Elbert County, GA"	"13105"	1438	123523	1164.156	1043.674
	"Emanuel County, GA"	"13107"	1552	130003	1193.819	1148.677
	"Evans County, GA"	"13109"	675	64875	1040.462	1035.063
	"Fannin County, GA"	"13111"	1607	126722	1268.130	970.983
	"Fayette County, GA"	"13113"	3463	580094	596.972	749.914
	"Floyd County, GA"	"13115"	5934	556228	1066.829	1008.180
	"Forsyth County, GA"	"13117"	3600	712675	505.139	858.694
	"Franklin County, GA"	"13119"	1406	126278	1113.416	973.527
	"Fulton County, GA"	"13121"	36552	4892229	747.144	968.689
	"Gilmer County, GA"	"13123"	1383	151163	914.906	918.329
	"Glascock County, GA"	"13125"	245	15887	1542.141	1100.788
	"Glynn County, GA"	"13127"	4338	419989	1032.884	937.425
	"Gordon County, GA"	"13129"	2458	284973	862.538	1022.644
	"Grady County, GA"	"13131"	1567	142516	1099.526	1053.750
	"Greene County, GA"	"13133"	1037	90032	1151.813	1030.201
	"Gwinnett County, GA"	"13135"	16046	3912296	410.143	814.777
	"Habersham County, GA"	"13137"	2037	225934	901.591	868.314
	"Hall County, GA"	"13139"	6405	906579	706.502	910.820
	"Hancock County, GA"	"13141"	666	58998	1128.852	1160.580
	"Haralson County, GA"	"13143"	1726	161433	1069.174	1054.228
	"Harris County, GA"	"13145"	1229	155175	792.009	850.411
	"Hart County, GA"	"13147"	1645	141076	1166.038	990.320
	"Heard County, GA"	"13149"	622	67184	925.816	1011.331
	"Henry County, GA"	"13151"	4932	871594	565.860	896.946
	"Houston County, GA"	"13153"	4966	709928	699.508	934.597
	"Irwin County, GA"	"13155"	677	58617	1154.955	1032.107
	"Jackson County, GA"	"13157"	2496	275021	907.567	1060.718
	"Jasper County, GA"	"13159"	664	73072	908.693	1029.275
	"Jeff Davis County, GA"	"13161"	895	79045	1132.266	1224.353
	"Jefferson County, GA"	"13163"	1198	102409	1169.819	1099.774
	"Jenkins County, GA"	"13165"	591	51213	1154.004	1095.964
	"Johnson County, GA"	"13167"	626	55349	1131.005	970.498
	"Jones County, GA"	"13169"	1134	152327	744.451	853.312
	"Lamar County, GA"	"13171"	1003	98663	1016.592	1047.446
	"Lanier County, GA"	"13173"	414	45556	908.772	1051.328
	"Laurens County, GA"	"13175"	2882	274988	1048.046	981.952
	"Lee County, GA"	"13177"	811	152547	531.639	909.064
	"Liberty County, GA"	"13179"	1647	373878	440.518	1003.336
	"Lincoln County, GA"	"13181"	561	50013	1121.708	1110.285
	"Long County, GA"	"13183"	373	65630	568.338	988.737
	"Lowndes County, GA"	"13185"	4292	567410	756.420	1017.788
	"Lumpkin County, GA"	"13187"	1043	141178	738.784	925.180
	"McDuffie County, GA"	"13189"	1453	127525	1139.384	1187.535
	"McIntosh County, GA"	"13191"	659	70364	936.558	959.293
	"Macon County, GA"	"13193"	928	85344	1087.364	1108.341
	"Madison County, GA"	"13195"	1444	159127	907.451	1014.799
	"Marion County, GA"	"13197"	481	44842	1072.655	1146.962
	"Meriwether County, GA"	"13199"	1553	135549	1145.711	1080.377
	"Miller County, GA"	"13201"	489	37528	1303.027	978.516
	"Mitchell County, GA"	"13205"	1458	141979	1026.912	1067.037
	"Monroe County, GA"	"13207"	1234	137843	895.221	1001.524
	"Montgomery County, GA"	"13209"	465	52149	891.676	1076.801
	"Morgan County, GA"	"13211"	841	97578	861.875	840.605
	"Murray County, GA"	"13213"	1654	230542	717.440	1020.088
	"Muscogee County, GA"	"13215"	10807	1110243	973.391	1067.804
	"Newton County, GA"	"13217"	3327	441786	753.080	984.034
	"Oconee County, GA"	"13219"	997	162715	612.728	802.442
	"Oglethorpe County, GA"	"13221"	697	79348	878.409	908.239
	"Paulding County, GA"	"13223"	2912	584971	497.802	949.397
	"Peach County, GA"	"13225"	1320	146248	902.576	1118.624
	"Pickens County, GA"	"13227"	1384	152871	905.338	916.902
	"Pierce County, GA"	"13229"	1033	97654	1057.816	1094.264
	"Pike County, GA"	"13231"	745	88230	844.384	959.772
	"Polk County, GA"	"13233"	2657	234518	1132.962	1124.360
	"Pulaski County, GA"	"13235"	666	61525	1082.487	1016.783
	"Putnam County, GA"	"13237"	1075	116646	921.592	926.884
	"Quitman County, GA"	"13239"	206	15206	1354.728	1032.329
	"Rabun County, GA"	"13241"	1030	93200	1105.150	866.688
	"Randolph County, GA"	"13243"	653	46456	1405.631	1154.423
	"Richmond County, GA"	"13245"	11456	1187566	964.662	1127.340
	"Rockdale County, GA"	"13247"	3115	444667	700.524	903.393
	"Schley County, GA"	"13249"	252	23862	1056.072	1159.676
	"Screven County, GA"	"13251"	990	90809	1090.200	999.905
	"Seminole County, GA"	"13253"	682	54833	1243.777	1063.225
	"Spalding County, GA"	"13255"	3643	358944	1014.922	1054.632
	"Stephens County, GA"	"13257"	1912	152732	1251.866	1082.611
	"Stewart County, GA"	"13259"	429	32635	1314.540	997.438
	"Sumter County, GA"	"13261"	2109	198711	1061.340	1049.927
	"Talbot County, GA"	"13263"	523	40299	1297.799	1212.858
	"Taliaferro County, GA"	"13265"	168	11832	1419.878	1033.510
	"Tattnall County, GA"	"13267"	1317	135507	971.906	1063.659
	"Taylor County, GA"	"13269"	632	53065	1190.992	1130.157
	"Telfair County, GA"	"13271"	951	79938	1189.672	1055.124
	"Terrell County, GA"	"13273"	769	63627	1208.606	1115.840
	"Thomas County, GA"	"13275"	2817	257240	1095.086	992.795
	"Tift County, GA"	"13277"	2134	230383	926.284	988.133
	"Toombs County, GA"	"13279"	1698	156852	1082.549	1080.394
	"Towns County, GA"	"13281"	820	57907	1416.064	855.615
	"Treutlen County, GA"	"13283"	461	41182	1119.421	1069.794
	"Troup County, GA"	"13285"	3944	364872	1080.927	1094.541
	"Turner County, GA"	"13287"	630	56492	1115.202	1087.390
	"Twiggs County, GA"	"13289"	650	62216	1044.747	1118.033
	"Union County, GA"	"13291"	1391	111712	1245.166	832.638
	"Upson County, GA"	"13293"	2233	165611	1348.340	1165.556
	"Walker County, GA"	"13295"	4224	378869	1114.897	1059.127
	"Walton County, GA"	"13297"	3172	402828	787.433	953.102
	"Ware County, GA"	"13299"	2594	211336	1227.429	1050.132
	"Warren County, GA"	"13301"	519	37539	1382.562	1115.485
	"Washington County, GA"	"13303"	1354	125699	1077.176	1050.130
	"Wayne County, GA"	"13305"	1573	165370	951.200	1058.120
	"Webster County, GA"	"13307"	166	14761	1124.585	976.535
	"Wheeler County, GA"	"13309"	349	39237	889.467	878.589
	"White County, GA"	"13311"	1259	135232	930.993	899.635
	"Whitfield County, GA"	"13313"	4273	533380	801.117	959.186
	"Wilcox County, GA"	"13315"	585	52719	1109.657	1034.722
	"Wilkes County, GA"	"13317"	853	63942	1334.021	1033.378
	"Wilkinson County, GA"	"13319"	652	60462	1078.363	1061.027
	"Worth County, GA"	"13321"	1206	131276	918.675	940.442
	"Hawaii County, HI"	"15001"	7420	944474	785.622	732.459
	"Honolulu County, HI"	"15003"	37251	5369873	693.704	646.082
	"Kalawao County, HI"	"15005"	13	776	Unreliable	Unreliable
	"Kauai County, HI"	"15007"	2747	363282	756.162	666.848
	"Maui County, HI"	"15009"	5198	816145	636.897	671.722
	"Ada County, ID"	"16001"	11702	1947490	600.876	748.925
	"Adams County, ID"	"16003"	188	21664	867.799	666.752
	"Bannock County, ID"	"16005"	3465	458913	755.045	891.246
	"Bear Lake County, ID"	"16007"	378	37490	1008.269	811.806
	"Benewah County, ID"	"16009"	575	53917	1066.454	912.768
	"Bingham County, ID"	"16011"	1722	254339	677.049	812.923
	"Blaine County, ID"	"16013"	482	121200	397.690	562.969
	"Boise County, ID"	"16015"	215	41219	521.604	648.733
	"Bonner County, ID"	"16017"	1998	228243	875.383	825.651
	"Bonneville County, ID"	"16019"	3633	519558	699.248	827.365
	"Boundary County, ID"	"16021"	574	59947	957.512	928.456
	"Butte County, ID"	"16023"	158	17137	921.982	806.148
	"Camas County, ID"	"16025"	35	6136	570.404	516.402
	"Canyon County, ID"	"16027"	6207	888252	698.788	797.597
	"Caribou County, ID"	"16029"	376	42965	875.131	797.314
	"Cassia County, ID"	"16031"	1081	128638	840.343	810.815
	"Clark County, ID"	"16033"	37	5675	651.982	780.630
	"Clearwater County, ID"	"16035"	536	52063	1029.522	824.728
	"Custer County, ID"	"16037"	203	25037	810.800	688.071
	"Elmore County, ID"	"16039"	903	162036	557.284	869.552
	"Franklin County, ID"	"16041"	531	70235	756.033	740.915
	"Fremont County, ID"	"16043"	573	73359	781.090	831.996
	"Gem County, ID"	"16045"	1020	93984	1085.291	855.556
	"Gooding County, ID"	"16047"	832	86371	963.286	821.789
	"Idaho County, ID"	"16049"	942	92940	1013.557	753.349
	"Jefferson County, ID"	"16051"	747	121044	617.131	802.659
	"Jerome County, ID"	"16053"	829	113607	729.709	786.032
	"Kootenai County, ID"	"16055"	5511	697380	790.243	780.320
	"Latah County, ID"	"16057"	1284	212698	603.673	715.523
	"Lemhi County, ID"	"16059"	534	45957	1161.956	876.828
	"Lewis County, ID"	"16061"	256	22024	1162.368	834.957
	"Lincoln County, ID"	"16063"	218	25952	840.012	856.434
	"Madison County, ID"	"16065"	683	179438	380.633	761.551
	"Minidoka County, ID"	"16067"	1074	116888	918.828	893.421
	"Nez Perce County, ID"	"16069"	2484	225085	1103.583	835.941
	"Oneida County, ID"	"16071"	261	24738	1055.057	825.176
	"Owyhee County, ID"	"16073"	515	65413	787.305	824.275
	"Payette County, ID"	"16075"	1106	126096	877.110	831.406
	"Power County, ID"	"16077"	309	44482	694.663	813.223
	"Shoshone County, ID"	"16079"	987	78869	1251.442	940.176
	"Teton County, ID"	"16081"	178	41770	426.143	729.829
	"Twin Falls County, ID"	"16083"	3804	399547	952.078	832.611
	"Valley County, ID"	"16085"	378	48251	783.403	733.290
	"Washington County, ID"	"16087"	679	59663	1138.059	808.683
	"Adams County, IL"	"17001"	5040	405072	1244.223	868.066
	"Alexander County, IL"	"17003"	764	56128	1361.174	1098.333
	"Bond County, IL"	"17005"	1046	107003	977.543	846.343
	"Boone County, IL"	"17007"	1893	273451	692.263	805.685
	"Brown County, IL"	"17009"	378	41741	905.584	848.078
	"Bureau County, IL"	"17011"	2438	210749	1156.826	815.453
	"Calhoun County, IL"	"17013"	388	30539	1270.507	858.382
	"Carroll County, IL"	"17015"	1162	97674	1189.672	790.806
	"Cass County, IL"	"17017"	921	81905	1124.473	891.374
	"Champaign County, IL"	"17019"	7117	1112112	639.954	788.729
	"Christian County, IL"	"17021"	2559	211438	1210.284	888.639
	"Clark County, IL"	"17023"	1280	100877	1268.872	910.057
	"Clay County, IL"	"17025"	1113	85518	1301.480	896.319
	"Clinton County, IL"	"17027"	1926	216737	888.635	794.467
	"Coles County, IL"	"17029"	3042	317371	958.500	897.845
	"Cook County, IL"	"17031"	264992	31820453	832.773	871.831
	"Crawford County, IL"	"17033"	1406	121235	1159.731	876.503
	"Cumberland County, IL"	"17035"	760	66863	1136.653	867.493
	"DeKalb County, IL"	"17037"	3688	560105	658.448	799.494
	"De Witt County, IL"	"17039"	1213	100336	1208.938	950.298
	"Douglas County, IL"	"17041"	1198	120182	996.821	813.783
	"DuPage County, IL"	"17043"	33871	5468911	619.337	709.570
	"Edgar County, IL"	"17045"	1501	115531	1299.218	935.348
	"Edwards County, IL"	"17047"	514	41210	1247.270	918.457
	"Effingham County, IL"	"17049"	1956	206149	948.828	832.360
	"Fayette County, IL"	"17051"	1491	129729	1149.319	935.777
	"Ford County, IL"	"17053"	1264	84829	1490.056	942.577
	"Franklin County, IL"	"17055"	3442	234660	1466.803	1049.126
	"Fulton County, IL"	"17057"	2868	226504	1266.203	881.151
	"Gallatin County, IL"	"17059"	522	37086	1407.539	965.548
	"Greene County, IL"	"17061"	1038	87354	1188.268	875.695
	"Grundy County, IL"	"17063"	1970	240130	820.389	840.105
	"Hamilton County, IL"	"17065"	601	51015	1178.085	810.194
	"Hancock County, IL"	"17067"	1335	118713	1124.561	777.117
	"Hardin County, IL"	"17069"	395	28291	1396.204	1016.702
	"Henderson County, IL"	"17071"	524	48074	1089.986	828.664
	"Henry County, IL"	"17073"	3239	303983	1065.520	800.303
	"Iroquois County, IL"	"17075"	2348	184890	1269.944	888.355
	"Jackson County, IL"	"17077"	2838	356841	795.312	883.575
	"Jasper County, IL"	"17079"	626	60073	1042.065	787.651
	"Jefferson County, IL"	"17081"	2531	238716	1060.256	864.880
	"Jersey County, IL"	"17083"	1370	132420	1034.587	898.846
	"Jo Daviess County, IL"	"17085"	1352	135282	999.394	718.114
	"Johnson County, IL"	"17087"	728	76814	947.744	914.694
	"Kane County, IL"	"17089"	15227	2664728	571.428	782.678
	"Kankakee County, IL"	"17091"	6585	633710	1039.119	1007.285
	"Kendall County, IL"	"17093"	2035	398074	511.211	725.068
	"Knox County, IL"	"17095"	4203	327975	1281.500	910.821
	"Lake County, IL"	"17097"	22947	4002278	573.348	766.705
	"LaSalle County, IL"	"17099"	7617	671274	1134.708	876.341
	"Lawrence County, IL"	"17101"	1415	96951	1459.500	960.687
	"Lee County, IL"	"17103"	2260	214912	1051.593	892.083
	"Livingston County, IL"	"17105"	2563	236380	1084.271	862.693
	"Logan County, IL"	"17107"	2022	185724	1088.712	868.877
	"McDonough County, IL"	"17109"	1806	197121	916.189	788.193
	"McHenry County, IL"	"17111"	9730	1666170	583.974	828.288
	"McLean County, IL"	"17113"	6203	936218	662.559	795.838
	"Macon County, IL"	"17115"	7093	674710	1051.266	866.156
	"Macoupin County, IL"	"17117"	3508	292246	1200.359	864.517
	"Madison County, IL"	"17119"	16011	1571461	1018.861	922.875
	"Marion County, IL"	"17121"	3065	244827	1251.904	933.041
	"Marshall County, IL"	"17123"	1063	77906	1364.465	897.685
	"Mason County, IL"	"17125"	1170	94704	1235.428	902.758
	"Massac County, IL"	"17127"	1256	91570	1371.628	979.143
	"Menard County, IL"	"17129"	781	75273	1037.557	909.632
	"Mercer County, IL"	"17131"	1049	101099	1037.597	794.291
	"Monroe County, IL"	"17133"	1491	176191	846.241	788.934
	"Montgomery County, IL"	"17135"	2166	182755	1185.193	877.252
	"Morgan County, IL"	"17137"	2432	217955	1115.827	878.656
	"Moultrie County, IL"	"17139"	1190	86513	1375.516	909.818
	"Ogle County, IL"	"17141"	2807	311914	899.928	806.566
	"Peoria County, IL"	"17143"	10662	1096285	972.557	853.397
	"Perry County, IL"	"17145"	1590	136677	1163.327	917.835
	"Piatt County, IL"	"17147"	896	98425	910.338	731.141
	"Pike County, IL"	"17149"	1329	102231	1299.997	830.873
	"Pope County, IL"	"17151"	298	26286	1133.683	819.824
	"Pulaski County, IL"	"17153"	574	41634	1378.681	1056.485
	"Putnam County, IL"	"17155"	334	36265	920.998	751.541
	"Randolph County, IL"	"17157"	2364	202244	1168.885	925.625
	"Richland County, IL"	"17159"	1198	97470	1229.096	829.591
	"Rock Island County, IL"	"17161"	8798	888136	990.614	810.559
	"St. Clair County, IL"	"17163"	15525	1550491	1001.296	976.757
	"Saline County, IL"	"17165"	2435	156163	1559.268	1101.661
	"Sangamon County, IL"	"17167"	10905	1145287	952.163	863.514
	"Schuyler County, IL"	"17169"	546	43605	1252.150	857.098
	"Scott County, IL"	"17171"	371	33014	1123.766	845.114
	"Shelby County, IL"	"17173"	1496	135805	1101.579	788.806
	"Stark County, IL"	"17175"	508	37412	1357.853	903.181
	"Stephenson County, IL"	"17177"	3202	291058	1100.124	811.434
	"Tazewell County, IL"	"17179"	7709	774885	994.857	845.595
	"Union County, IL"	"17181"	1512	108736	1390.524	1010.555
	"Vermilion County, IL"	"17183"	5797	499543	1160.461	952.117
	"Wabash County, IL"	"17185"	805	75830	1061.585	782.543
	"Warren County, IL"	"17187"	1214	109589	1107.775	840.269
	"Washington County, IL"	"17189"	1012	90780	1114.783	855.274
	"Wayne County, IL"	"17191"	1238	101964	1214.154	835.787
	"White County, IL"	"17193"	1427	90969	1568.666	929.446
	"Whiteside County, IL"	"17195"	3789	359121	1055.076	821.666
	"Will County, IL"	"17197"	19230	3399157	565.729	805.865
	"Williamson County, IL"	"17199"	4442	374934	1184.742	934.227
	"Winnebago County, IL"	"17201"	15058	1693334	889.252	854.561
	"Woodford County, IL"	"17203"	2093	216313	967.579	751.459
	"Adams County, IN"	"18001"	1837	202139	908.781	784.080
	"Allen County, IN"	"18003"	15665	2027652	772.568	819.302
	"Bartholomew County, IN"	"18005"	3887	434276	895.053	907.443
	"Benton County, IN"	"18007"	551	54976	1002.256	796.331
	"Blackford County, IN"	"18009"	909	82009	1108.415	917.599
	"Boone County, IN"	"18011"	2538	291679	870.135	871.308
	"Brown County, IN"	"18013"	779	91544	850.957	832.770
	"Carroll County, IN"	"18015"	1015	121588	834.786	740.309
	"Cass County, IN"	"18017"	2509	241954	1036.974	911.321
	"Clark County, IN"	"18019"	5826	593200	982.131	1009.815
	"Clay County, IN"	"18021"	1846	160547	1149.819	994.174
	"Clinton County, IN"	"18023"	2134	201247	1060.388	889.195
	"Crawford County, IN"	"18025"	685	65689	1042.793	1047.323
	"Daviess County, IN"	"18027"	1801	180295	998.918	871.378
	"Dearborn County, IN"	"18029"	2280	284074	802.608	882.308
	"Decatur County, IN"	"18031"	1399	149461	936.030	864.471
	"De Kalb County, IN"	"18033"	2019	245417	822.681	848.100
	"Delaware County, IN"	"18035"	6983	716042	975.222	927.867
	"Dubois County, IN"	"18037"	2116	242822	871.420	812.289
	"Elkhart County, IN"	"18039"	8520	1120749	760.206	821.831
	"Fayette County, IN"	"18041"	1787	150442	1187.833	990.315
	"Floyd County, IN"	"18043"	4038	428260	942.885	943.582
	"Fountain County, IN"	"18045"	1195	106283	1124.357	918.859
	"Franklin County, IN"	"18047"	1089	135542	803.441	797.710
	"Fulton County, IN"	"18049"	1350	122869	1098.731	916.982
	"Gibson County, IN"	"18051"	2062	197231	1045.475	869.942
	"Grant County, IN"	"18053"	4816	433128	1111.911	961.400
	"Greene County, IN"	"18055"	2163	199395	1084.781	923.087
	"Hamilton County, IN"	"18057"	5905	1257635	469.532	738.758
	"Hancock County, IN"	"18059"	2750	353916	777.021	859.822
	"Harrison County, IN"	"18061"	1803	214620	840.089	898.936
	"Hendricks County, IN"	"18063"	4347	700980	620.132	777.263
	"Henry County, IN"	"18065"	3371	289556	1164.196	975.252
	"Howard County, IN"	"18067"	5279	507647	1039.896	975.842
	"Huntington County, IN"	"18069"	2349	227237	1033.723	867.025
	"Jackson County, IN"	"18071"	2427	248516	976.597	915.852
	"Jasper County, IN"	"18073"	1547	185523	833.859	821.578
	"Jay County, IN"	"18075"	1355	130172	1040.930	895.386
	"Jefferson County, IN"	"18077"	1824	191027	954.839	928.275
	"Jennings County, IN"	"18079"	1426	168183	847.886	990.897
	"Johnson County, IN"	"18081"	6063	726662	834.363	913.549
	"Knox County, IN"	"18083"	2742	232763	1178.022	966.945
	"Kosciusko County, IN"	"18085"	3670	450231	815.137	818.783
	"Lagrange County, IN"	"18087"	1331	213672	622.917	756.529
	"Lake County, IN"	"18089"	28823	2916069	988.420	967.698
	"La Porte County, IN"	"18091"	6313	657220	960.561	893.436
	"Lawrence County, IN"	"18093"	2956	276443	1069.298	920.765
	"Madison County, IN"	"18095"	8708	792688	1098.541	953.781
	"Marion County, IN"	"18097"	45293	5204590	870.251	964.732
	"Marshall County, IN"	"18099"	2462	274940	895.468	820.885
	"Martin County, IN"	"18101"	638	62014	1028.800	956.327
	"Miami County, IN"	"18103"	1937	221392	874.919	862.512
	"Monroe County, IN"	"18105"	4498	743881	604.667	789.536
	"Montgomery County, IN"	"18107"	2194	226738	967.637	874.372
	"Morgan County, IN"	"18109"	3288	404400	813.056	960.438
	"Newton County, IN"	"18111"	873	86584	1008.269	948.621
	"Noble County, IN"	"18113"	2293	281474	814.640	883.108
	"Ohio County, IN"	"18115"	335	34581	968.740	939.444
	"Orange County, IN"	"18117"	1281	117108	1093.862	966.459
	"Owen County, IN"	"18119"	1252	132305	946.298	974.806
	"Parke County, IN"	"18121"	969	104088	930.943	826.154
	"Perry County, IN"	"18123"	1174	114066	1029.229	882.523
	"Pike County, IN"	"18125"	846	77622	1089.897	919.198
	"Porter County, IN"	"18127"	6965	906581	768.271	841.115
	"Posey County, IN"	"18129"	1377	160790	856.397	859.023
	"Pulaski County, IN"	"18131"	894	81971	1090.630	903.243
	"Putnam County, IN"	"18133"	1842	221367	832.102	843.207
